source_id,relation_type,target_id,direction,evidence,source_database,source_record_id,notes
protein.P0A6R3,represses,gene.b3123,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=rnpB; function=-+
protein.P0A6R3,activates,gene.b3855,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=rrfA; function=+
protein.P0A6R3,activates,gene.b3971,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=rrfB; function=+
protein.P0A6R3,activates,gene.b3759,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=rrfC; function=+
protein.P0A6R3,activates,gene.b3274,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=rrfD; function=+
protein.P0A6R3,activates,gene.b4010,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=rrfE; function=+
protein.P0A6R3,activates,gene.b2588,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=rrfG; function=+
protein.P0A6R3,activates,gene.b0205,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=rrfH; function=+
protein.P0A6R3,activates,gene.b3854,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=rrlA; function=+
protein.P0A6R3,activates,gene.b3970,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=rrlB; function=+
protein.P0A6R3,activates,gene.b3758,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=rrlC; function=+
protein.P0A6R3,activates,gene.b4009,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=rrlE; function=+
protein.P0A6R3,activates,gene.b2589,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=rrlG; function=+
protein.P0A6R3,activates,gene.b0204,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=rrlH; function=+
protein.P0A6R3,activates,gene.b3851,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=rrsA; function=+
protein.P0A6R3,activates,gene.b3968,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=rrsB; function=+
protein.P0A6R3,activates,gene.b3756,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=rrsC; function=+
protein.P0A6R3,activates,gene.b3278,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=rrsD; function=+
protein.P0A6R3,activates,gene.b4007,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=rrsE; function=+
protein.P0A6R3,activates,gene.b2591,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=rrsG; function=+
protein.P0A6R3,activates,gene.b0201,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=rrsH; function=+
protein.P0A6R3,activates,gene.b2911,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=ssrS; function=-+
protein.P0A6R3,represses,gene.b2911,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=ssrS; function=-+
protein.P0A6R3,activates,gene.b3979,directed,C,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=thrT; function=+
protein.P0A6R3,activates,gene.b3976,directed,C,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=thrU; function=+
protein.P0A6R3,activates,gene.b1231,directed,C,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=tyrT; function=+
protein.P0A6R3,activates,gene.b3977,directed,C,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=tyrU; function=+
protein.P0A6R3,activates,gene.b1230,directed,C,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=tyrV; function=+
protein.P0A6R3,activates,gene.b2401,directed,C,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=valU; function=+
protein.P0A6R3,activates,gene.b2402,directed,C,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=valX; function=+
protein.P0A6R3,activates,gene.b2403,directed,C,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=valY; function=+
protein.P0A6R3,activates,gene.b4807,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=malH; function=+
protein.P0A6R3,activates,gene.b4838,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=fimR2; function=+
protein.P0A6R3,activates,gene.b4836,directed,C,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=glnZ; function=+
protein.P0A6R3,represses,gene.b3224,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=nanT; function=-
protein.P0A6R3,represses,gene.b1182,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=hlyE; function=-
protein.P0A6R3,represses,gene.b1796,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=yoaG; function=-
protein.P0A6R3,represses,gene.b1797,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=yeaR; function=-
protein.P0A6R3,represses,gene.b2980,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=glcC; function=-
protein.P0A6R3,represses,gene.b3221,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=nanQ; function=-
protein.P0A6R3,represses,gene.b3222,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=nanK; function=-
protein.P0A6R3,represses,gene.b3223,directed,S,RegulonDB,RDBECOLITFC00190,regulator=Fis; target=nanE; function=-
protein.P09546,represses,gene.b1014,directed,C,RegulonDB,RDBECOLITFC00191,regulator=PutA; target=putA; function=-
protein.P09546,represses,gene.b1015,directed,C,RegulonDB,RDBECOLITFC00191,regulator=PutA; target=putP; function=-
protein.P0ABE2,represses,gene.b3251,directed,S,RegulonDB,RDBECOLITFC00192,regulator=BolA; target=mreB; function=-
protein.P0ABE2,represses,gene.b3250,directed,S,RegulonDB,RDBECOLITFC00192,regulator=BolA; target=mreC; function=-
protein.P0ABE2,represses,gene.b3249,directed,S,RegulonDB,RDBECOLITFC00192,regulator=BolA; target=mreD; function=-
protein.P0A9W0,represses,gene.b4194,directed,C,RegulonDB,RDBECOLITFC00193,regulator=UlaR; target=ulaB; function=-
protein.P0A9W0,represses,gene.b4195,directed,S,RegulonDB,RDBECOLITFC00193,regulator=UlaR; target=ulaC; function=-
protein.P0A9W0,represses,gene.b4192,directed,S,RegulonDB,RDBECOLITFC00193,regulator=UlaR; target=ulaG; function=-
protein.P0A9W0,represses,gene.b4193,directed,C,RegulonDB,RDBECOLITFC00193,regulator=UlaR; target=ulaA; function=-
protein.P0A9W0,represses,gene.b4196,directed,S,RegulonDB,RDBECOLITFC00193,regulator=UlaR; target=ulaD; function=-
protein.P0A9W0,represses,gene.b4197,directed,S,RegulonDB,RDBECOLITFC00193,regulator=UlaR; target=ulaE; function=-
protein.P0A9W0,represses,gene.b4198,directed,S,RegulonDB,RDBECOLITFC00193,regulator=UlaR; target=ulaF; function=-
protein.P07026,represses,gene.b0094,directed,S,RegulonDB,RDBECOLITFC00194,regulator=SdiA; target=ftsA; function=-
protein.P07026,activates,gene.b0093,directed,S,RegulonDB,RDBECOLITFC00194,regulator=SdiA; target=ftsQ; function=-+
protein.P07026,represses,gene.b0093,directed,S,RegulonDB,RDBECOLITFC00194,regulator=SdiA; target=ftsQ; function=-+
protein.P07026,represses,gene.b0095,directed,S,RegulonDB,RDBECOLITFC00194,regulator=SdiA; target=ftsZ; function=-
protein.P07026,activates,gene.b3995,directed,S,RegulonDB,RDBECOLITFC00194,regulator=SdiA; target=rsd; function=+
protein.P07026,activates,gene.b0953,directed,S,RegulonDB,RDBECOLITFC00194,regulator=SdiA; target=rmf; function=+
protein.P07026,activates,gene.b1707,directed,S,RegulonDB,RDBECOLITFC00194,regulator=SdiA; target=rflP; function=+
protein.P0ACH8,activates,gene.b4119,directed,S,RegulonDB,RDBECOLITFC00195,regulator=MelR; target=melA; function=-+
protein.P0ACH8,represses,gene.b4119,directed,S,RegulonDB,RDBECOLITFC00195,regulator=MelR; target=melA; function=-+
protein.P0ACH8,activates,gene.b4120,directed,S,RegulonDB,RDBECOLITFC00195,regulator=MelR; target=melB; function=-+
protein.P0ACH8,represses,gene.b4120,directed,S,RegulonDB,RDBECOLITFC00195,regulator=MelR; target=melB; function=-+
protein.P0ACH8,activates,gene.b4118,directed,C,RegulonDB,RDBECOLITFC00195,regulator=MelR; target=melR; function=-+
protein.P0ACH8,represses,gene.b4118,directed,C,RegulonDB,RDBECOLITFC00195,regulator=MelR; target=melR; function=-+
protein.P0ACK2,represses,gene.b3135,directed,S,RegulonDB,RDBECOLITFC00197,regulator=AgaR; target=agaA; function=-
protein.P0ACK2,represses,gene.b3137,directed,S,RegulonDB,RDBECOLITFC00197,regulator=AgaR; target=kbaY; function=-
protein.P0ACK2,represses,gene.b3138,directed,S,RegulonDB,RDBECOLITFC00197,regulator=AgaR; target=agaB; function=-
protein.P0ACK2,represses,gene.b3139,directed,S,RegulonDB,RDBECOLITFC00197,regulator=AgaR; target=agaC; function=-
protein.P0ACK2,represses,gene.b3131,directed,S,RegulonDB,RDBECOLITFC00197,regulator=AgaR; target=agaR; function=-
protein.P0ACK2,represses,gene.b3132,directed,S,RegulonDB,RDBECOLITFC00197,regulator=AgaR; target=kbaZ; function=-
protein.P0ACK2,represses,gene.b3133,directed,S,RegulonDB,RDBECOLITFC00197,regulator=AgaR; target=agaV; function=-
protein.P0ACK2,represses,gene.b3134,directed,S,RegulonDB,RDBECOLITFC00197,regulator=AgaR; target=agaW; function=-
protein.P0ACK2,represses,gene.b3136,directed,S,RegulonDB,RDBECOLITFC00197,regulator=AgaR; target=agaS; function=-
protein.P0ACK2,represses,gene.b3140,directed,S,RegulonDB,RDBECOLITFC00197,regulator=AgaR; target=agaD; function=-
protein.P0ACK2,represses,gene.b3141,directed,S,RegulonDB,RDBECOLITFC00197,regulator=AgaR; target=agaI; function=-
protein.P0AC51,represses,gene.b1859,directed,S,RegulonDB,RDBECOLITFC00198,regulator=Zur; target=znuB; function=-
protein.P0AC51,represses,gene.b1178,directed,S,RegulonDB,RDBECOLITFC00198,regulator=Zur; target=pliG; function=-
protein.P0AC51,represses,gene.b1857,directed,S,RegulonDB,RDBECOLITFC00198,regulator=Zur; target=znuA; function=-
protein.P0AC51,represses,gene.b1858,directed,S,RegulonDB,RDBECOLITFC00198,regulator=Zur; target=znuC; function=-
protein.P0ADD7,represses,gene.b1891,directed,S,RegulonDB,RDBECOLITFC00199,regulator=YjjQ; target=flhC; function=-
protein.P0ADD7,represses,gene.b1892,directed,S,RegulonDB,RDBECOLITFC00199,regulator=YjjQ; target=flhD; function=-
protein.P06134,activates,gene.b2213,directed,C,RegulonDB,RDBECOLITFC00201,regulator=Ada; target=ada; function=-+
protein.P06134,represses,gene.b2213,directed,C,RegulonDB,RDBECOLITFC00201,regulator=Ada; target=ada; function=-+
protein.P06134,activates,gene.b2212,directed,C,RegulonDB,RDBECOLITFC00201,regulator=Ada; target=alkB; function=-+
protein.P06134,represses,gene.b2212,directed,C,RegulonDB,RDBECOLITFC00201,regulator=Ada; target=alkB; function=-+
protein.P06134,activates,gene.b2068,directed,C,RegulonDB,RDBECOLITFC00201,regulator=Ada; target=alkA; function=+
protein.P06134,activates,gene.b4187,directed,S,RegulonDB,RDBECOLITFC00201,regulator=Ada; target=aidB; function=+
protein.P76114,activates,gene.b1257,directed,S,RegulonDB,RDBECOLITFC00202,regulator=McbR; target=yciE; function=+
protein.P76114,activates,gene.b1258,directed,S,RegulonDB,RDBECOLITFC00202,regulator=McbR; target=yciF; function=+
protein.P76114,activates,gene.b1259,directed,S,RegulonDB,RDBECOLITFC00202,regulator=McbR; target=yciG; function=+
protein.P76114,activates,gene.b3995,directed,S,RegulonDB,RDBECOLITFC00202,regulator=McbR; target=rsd; function=+
protein.P76114,activates,gene.b0953,directed,S,RegulonDB,RDBECOLITFC00202,regulator=McbR; target=rmf; function=+
protein.P76114,represses,gene.b0806,directed,S,RegulonDB,RDBECOLITFC00202,regulator=McbR; target=mcbA; function=-
protein.P37309,represses,gene.b3501,directed,S,RegulonDB,RDBECOLITFC00205,regulator=ArsR; target=arsR; function=-
protein.P37309,represses,gene.b3502,directed,S,RegulonDB,RDBECOLITFC00205,regulator=ArsR; target=arsB; function=-
protein.P37309,represses,gene.b3503,directed,S,RegulonDB,RDBECOLITFC00205,regulator=ArsR; target=arsC; function=-
protein.P27278,represses,gene.b2574,directed,S,RegulonDB,RDBECOLITFC00206,regulator=NadR; target=nadB; function=-
protein.P39376,activates,gene.b0733,directed,S,RegulonDB,RDBECOLITFC00207,regulator=HypT; target=cydA; function=+
protein.P39376,activates,gene.b0734,directed,S,RegulonDB,RDBECOLITFC00207,regulator=HypT; target=cydB; function=+
protein.P39376,activates,gene.b0197,directed,S,RegulonDB,RDBECOLITFC00207,regulator=HypT; target=metQ; function=+
protein.P39376,activates,gene.b0199,directed,S,RegulonDB,RDBECOLITFC00207,regulator=HypT; target=metN; function=+
protein.P39376,activates,gene.b0198,directed,S,RegulonDB,RDBECOLITFC00207,regulator=HypT; target=metI; function=+
protein.P39161,represses,gene.b4321,directed,C,RegulonDB,RDBECOLITFC00208,regulator=UxuR; target=gntP; function=-
protein.P39161,represses,gene.b3094,directed,S,RegulonDB,RDBECOLITFC00208,regulator=UxuR; target=exuR; function=-
protein.P39161,represses,gene.b4323,directed,C,RegulonDB,RDBECOLITFC00208,regulator=UxuR; target=uxuB; function=-
protein.P39161,represses,gene.b4357,directed,S,RegulonDB,RDBECOLITFC00208,regulator=UxuR; target=lgoR; function=-
protein.P39161,represses,gene.b4358,directed,S,RegulonDB,RDBECOLITFC00208,regulator=UxuR; target=lgoD; function=-
protein.P17446,represses,gene.b0311,directed,C,RegulonDB,RDBECOLITFC00209,regulator=BetI; target=betA; function=-
protein.P17446,represses,gene.b0312,directed,C,RegulonDB,RDBECOLITFC00209,regulator=BetI; target=betB; function=-
protein.P17446,represses,gene.b0313,directed,C,RegulonDB,RDBECOLITFC00209,regulator=BetI; target=betI; function=-
protein.P17446,represses,gene.b0314,directed,C,RegulonDB,RDBECOLITFC00209,regulator=BetI; target=betT; function=-
protein.P08368,activates,gene.b4400,directed,S,RegulonDB,RDBECOLITFC00210,regulator=CreB; target=creD; function=+
protein.P27245,represses,gene.b1531,directed,C,RegulonDB,RDBECOLITFC00211,regulator=MarR; target=marA; function=-
protein.P27245,represses,gene.b1530,directed,C,RegulonDB,RDBECOLITFC00211,regulator=MarR; target=marR; function=-
protein.P27245,represses,gene.b1532,directed,C,RegulonDB,RDBECOLITFC00211,regulator=MarR; target=marB; function=-
protein.P52108,represses,gene.b1037,directed,S,RegulonDB,RDBECOLITFC00212,regulator=RstA; target=csgG; function=-
protein.P52108,represses,gene.b1038,directed,S,RegulonDB,RDBECOLITFC00212,regulator=RstA; target=csgF; function=-
protein.P52108,represses,gene.b1039,directed,S,RegulonDB,RDBECOLITFC00212,regulator=RstA; target=csgE; function=-
protein.P52108,represses,gene.b1040,directed,S,RegulonDB,RDBECOLITFC00212,regulator=RstA; target=csgD; function=-
protein.P52108,activates,gene.b1597,directed,S,RegulonDB,RDBECOLITFC00212,regulator=RstA; target=asr; function=+
protein.P0A9F6,activates,gene.b2904,directed,C,RegulonDB,RDBECOLITFC00213,regulator=GcvA; target=gcvH; function=-+
protein.P0A9F6,represses,gene.b2904,directed,C,RegulonDB,RDBECOLITFC00213,regulator=GcvA; target=gcvH; function=-+
protein.P0A9F6,activates,gene.b2905,directed,C,RegulonDB,RDBECOLITFC00213,regulator=GcvA; target=gcvT; function=-+
protein.P0A9F6,represses,gene.b2905,directed,C,RegulonDB,RDBECOLITFC00213,regulator=GcvA; target=gcvT; function=-+
protein.P0A9F6,represses,gene.b2808,directed,C,RegulonDB,RDBECOLITFC00213,regulator=GcvA; target=gcvA; function=-
protein.P0A9F6,activates,gene.b2903,directed,C,RegulonDB,RDBECOLITFC00213,regulator=GcvA; target=gcvP; function=-+
protein.P0A9F6,represses,gene.b2903,directed,C,RegulonDB,RDBECOLITFC00213,regulator=GcvA; target=gcvP; function=-+
protein.P0A9F6,activates,gene.b4443,directed,C,RegulonDB,RDBECOLITFC00213,regulator=GcvA; target=gcvB; function=+
protein.P0ACR2,activates,gene.b1660,directed,C,RegulonDB,RDBECOLITFC00214,regulator=PunR; target=punC; function=+
protein.P33595,represses,gene.b0066,directed,C,RegulonDB,RDBECOLITFC00215,regulator=SgrR; target=thiQ; function=-
protein.P33595,represses,gene.b0067,directed,C,RegulonDB,RDBECOLITFC00215,regulator=SgrR; target=thiP; function=-
protein.P33595,represses,gene.b0068,directed,C,RegulonDB,RDBECOLITFC00215,regulator=SgrR; target=thiB; function=-
protein.P33595,activates,gene.b0070,directed,C,RegulonDB,RDBECOLITFC00215,regulator=SgrR; target=setA; function=+
protein.P33595,represses,gene.b0069,directed,C,RegulonDB,RDBECOLITFC00215,regulator=SgrR; target=sgrR; function=-
protein.P33595,activates,gene.b4662,directed,C,RegulonDB,RDBECOLITFC00215,regulator=SgrR; target=sgrT; function=+
protein.P33595,represses,gene.b4762,directed,C,RegulonDB,RDBECOLITFC00215,regulator=SgrR; target=sroA; function=-
protein.P33595,activates,gene.b4577,directed,C,RegulonDB,RDBECOLITFC00215,regulator=SgrR; target=sgrS; function=+
protein.P33595,activates,gene.b2379,directed,S,RegulonDB,RDBECOLITFC00215,regulator=SgrR; target=alaC; function=+
protein.P0AE39,activates,gene.b3547,directed,C,RegulonDB,RDBECOLITFC00216,regulator=PyrR; target=yhjX; function=+
gene.b3082|b3083,represses,gene.b3082,directed,S,RegulonDB,RDBECOLITFC00217,regulator=HigBA; target=higA; function=-
gene.b3082|b3083,represses,gene.b3083,directed,S,RegulonDB,RDBECOLITFC00217,regulator=HigBA; target=higB; function=-
gene.b1892|b1891,activates,gene.b1944,directed,S,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=fliL; function=+
gene.b1892|b1891,activates,gene.b1945,directed,C,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=fliM; function=+
gene.b1892|b1891,activates,gene.b1946,directed,C,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=fliN; function=+
gene.b1892|b1891,activates,gene.b1924,directed,S,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=fliD; function=+
gene.b1892|b1891,activates,gene.b1947,directed,C,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=fliO; function=+
gene.b1892|b1891,activates,gene.b1937,directed,S,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=fliE; function=+
gene.b1892|b1891,activates,gene.b1938,directed,S,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=fliF; function=+
gene.b1892|b1891,activates,gene.b1922,directed,C,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=fliA; function=+
gene.b1892|b1891,activates,gene.b1921,directed,C,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=fliZ; function=+
gene.b1892|b1891,activates,gene.b1925,directed,S,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=fliS; function=+
gene.b1892|b1891,activates,gene.b1926,directed,S,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=fliT; function=+
gene.b1892|b1891,activates,gene.b1939,directed,S,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=fliG; function=+
gene.b1892|b1891,activates,gene.b1940,directed,S,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=fliH; function=+
gene.b1892|b1891,activates,gene.b1948,directed,C,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=fliP; function=+
gene.b1892|b1891,activates,gene.b1949,directed,C,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=fliQ; function=+
gene.b1892|b1891,activates,gene.b1950,directed,C,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=fliR; function=+
gene.b1892|b1891,activates,gene.b0654,directed,S,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=gltJ; function=+
gene.b1892|b1891,activates,gene.b0653,directed,S,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=gltK; function=+
gene.b1892|b1891,activates,gene.b0652,directed,S,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=gltL; function=+
gene.b1892|b1891,activates,gene.b4763,directed,S,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=sroC; function=+
gene.b1892|b1891,activates,gene.b1072,directed,S,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=flgA; function=+
gene.b1892|b1891,activates,gene.b1073,directed,C,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=flgB; function=+
gene.b1892|b1891,activates,gene.b1074,directed,C,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=flgC; function=+
gene.b1892|b1891,activates,gene.b1075,directed,C,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=flgD; function=+
gene.b1892|b1891,activates,gene.b1076,directed,C,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=flgE; function=+
gene.b1892|b1891,activates,gene.b1077,directed,C,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=flgF; function=+
gene.b1892|b1891,activates,gene.b1078,directed,C,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=flgG; function=+
gene.b1892|b1891,activates,gene.b1079,directed,C,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=flgH; function=+
gene.b1892|b1891,activates,gene.b1080,directed,C,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=flgI; function=+
gene.b1892|b1891,activates,gene.b1081,directed,C,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=flgJ; function=+
gene.b1892|b1891,activates,gene.b1071,directed,S,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=flgM; function=+
gene.b1892|b1891,activates,gene.b1879,directed,C,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=flhA; function=+
gene.b1892|b1891,activates,gene.b1941,directed,S,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=fliI; function=+
gene.b1892|b1891,activates,gene.b1942,directed,S,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=fliJ; function=+
gene.b1892|b1891,activates,gene.b1943,directed,S,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=fliK; function=+
gene.b1892|b1891,activates,gene.b0655,directed,S,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=gltI; function=+
gene.b1892|b1891,activates,gene.b1070,directed,S,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=flgN; function=+
gene.b1892|b1891,activates,gene.b1878,directed,C,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=flhE; function=+
gene.b1892|b1891,activates,gene.b1880,directed,C,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=flhB; function=+
gene.b1892|b1891,activates,gene.b1904,directed,C,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=yecR; function=+
gene.b1892|b1891,activates,gene.b1920,directed,C,RegulonDB,RDBECOLITFC00218,regulator=FlhDC; target=tcyJ; function=+
protein.P46118,represses,gene.b1853,directed,S,RegulonDB,RDBECOLITFC00219,regulator=YebK; target=yebK; function=-
protein.P0A9E0,activates,gene.b0062,directed,C,RegulonDB,RDBECOLITFC00220,regulator=AraC; target=araA; function=-+
protein.P0A9E0,represses,gene.b0062,directed,C,RegulonDB,RDBECOLITFC00220,regulator=AraC; target=araA; function=-+
protein.P0A9E0,activates,gene.b0063,directed,C,RegulonDB,RDBECOLITFC00220,regulator=AraC; target=araB; function=-+
protein.P0A9E0,represses,gene.b0063,directed,C,RegulonDB,RDBECOLITFC00220,regulator=AraC; target=araB; function=-+
protein.P0A9E0,activates,gene.b0064,directed,C,RegulonDB,RDBECOLITFC00220,regulator=AraC; target=araC; function=-+
protein.P0A9E0,represses,gene.b0064,directed,C,RegulonDB,RDBECOLITFC00220,regulator=AraC; target=araC; function=-+
protein.P0A9E0,activates,gene.b0061,directed,C,RegulonDB,RDBECOLITFC00220,regulator=AraC; target=araD; function=-+
protein.P0A9E0,represses,gene.b0061,directed,C,RegulonDB,RDBECOLITFC00220,regulator=AraC; target=araD; function=-+
protein.P0A9E0,activates,gene.b2841,directed,S,RegulonDB,RDBECOLITFC00220,regulator=AraC; target=araE; function=+
protein.P0A9E0,activates,gene.b1901,directed,C,RegulonDB,RDBECOLITFC00220,regulator=AraC; target=araF; function=+
protein.P0A9E0,activates,gene.b1900,directed,C,RegulonDB,RDBECOLITFC00220,regulator=AraC; target=araG; function=+
protein.P0A9E0,activates,gene.b4460,directed,S,RegulonDB,RDBECOLITFC00220,regulator=AraC; target=araH; function=+
protein.P0A9E0,activates,gene.b0396,directed,S,RegulonDB,RDBECOLITFC00220,regulator=AraC; target=araJ; function=+
protein.P0A9E0,represses,gene.b3565,directed,S,RegulonDB,RDBECOLITFC00220,regulator=AraC; target=xylA; function=-
protein.P0A9E0,represses,gene.b3564,directed,S,RegulonDB,RDBECOLITFC00220,regulator=AraC; target=xylB; function=-
protein.P0A9E0,activates,gene.b2840,directed,S,RegulonDB,RDBECOLITFC00220,regulator=AraC; target=ygeA; function=+
protein.P0A9E0,represses,gene.b4231,directed,S,RegulonDB,RDBECOLITFC00220,regulator=AraC; target=yjfF; function=-
protein.P0A9E0,represses,gene.b4227,directed,S,RegulonDB,RDBECOLITFC00220,regulator=AraC; target=ytfQ; function=-
protein.P0A9E0,represses,gene.b4485,directed,S,RegulonDB,RDBECOLITFC00220,regulator=AraC; target=ytfR; function=-
protein.P0A9E0,represses,gene.b4230,directed,S,RegulonDB,RDBECOLITFC00220,regulator=AraC; target=ytfT; function=-
protein.P0A9E0,represses,gene.b4834,directed,S,RegulonDB,RDBECOLITFC00220,regulator=AraC; target=xylZ; function=-
protein.P0ACL9,represses,gene.b0114,directed,C,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=aceE; function=-
protein.P0ACL9,represses,gene.b0115,directed,C,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=aceF; function=-
protein.P0ACL9,represses,gene.b0432,directed,C,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=cyoA; function=-
protein.P0ACL9,represses,gene.b0431,directed,C,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=cyoB; function=-
protein.P0ACL9,represses,gene.b0430,directed,C,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=cyoC; function=-
protein.P0ACL9,represses,gene.b0429,directed,C,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=cyoD; function=-
protein.P0ACL9,represses,gene.b0428,directed,C,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=cyoE; function=-
protein.P0ACL9,represses,gene.b0092,directed,S,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=ddlB; function=-
protein.P0ACL9,represses,gene.b0096,directed,S,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=lpxC; function=-
protein.P0ACL9,represses,gene.b0094,directed,S,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=ftsA; function=-
protein.P0ACL9,represses,gene.b0084,directed,S,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=ftsI; function=-
protein.P0ACL9,represses,gene.b0093,directed,S,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=ftsQ; function=-
protein.P0ACL9,represses,gene.b0089,directed,S,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=ftsW; function=-
protein.P0ACL9,represses,gene.b0095,directed,S,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=ftsZ; function=-
protein.P0ACL9,represses,gene.b0116,directed,C,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=lpd; function=-
protein.P0ACL9,represses,gene.b0087,directed,S,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=mraY; function=-
